date,customerID,total_calls,dropped_calls,data_volume_MB,throughput_Mbps
2024-09-01,4831-EOBFE,17.0,1.0,1027.01,47.69
2024-09-01,1575-KRZZE,14.0,1.0,103.24,36.13
2024-09-01,3251-YMVWZ,5.0,0.0,539.68,46.93
2024-09-01,4102-OQUPX,19.0,0.0,977.38,13.37
2024-09-01,9170-GYZJC,10.0,0.0,1289.35,23.0
2024-09-01,4884-LEVMQ,13.0,0.0,880.42,44.68
2024-09-01,8857-CUPFQ,16.0,0.0,1255.73,8.73
2024-09-01,7610-TVOPG,19.0,0.0,676.96,9.17
2024-09-01,3638-DIMPH,18.0,0.0,1443.45,36.12
2024-09-01,1845-ZLLIG,10.0,1.0,200.6,43.63
2024-09-01,8559-WNQZS,19.0,0.0,1398.31,33.0
2024-09-01,3999-QGRJH,14.0,1.0,744.73,44.15
2024-09-01,1699-UOTXU,7.0,0.0,1313.24,6.29
2024-09-01,2454-RPBRZ,8.0,1.0,763.87,30.81
2024-09-01,0635-WKOLD,14.0,0.0,854.81,35.77
2024-09-01,5993-JSUWV,18.0,0.0,1238.22,37.53
2024-09-01,4518-FZBSX,6.0,0.0,248.42,14.34
2024-09-01,5387-ASZNZ,19.0,0.0,1423.06,37.89
2024-09-01,6988-CJEYV,10.0,0.0,145.73,25.85
2024-09-01,2002-MZHWP,6.0,1.0,944.73,10.78
2024-09-01,3097-FQTVJ,20.0,0.0,913.45,15.53
2024-09-01,5465-BUBFA,13.0,0.0,361.73,34.99
2024-09-01,7299-GNVPL,15.0,1.0,1142.08,27.13
2024-09-01,9743-DQKQW,13.0,0.0,1021.49,40.38
2024-09-01,1215-VFYVK,15.0,1.0,686.46,5.57
2024-09-01,9371-BITHB,18.0,1.0,1277.43,22.88
2024-09-01,2265-CYWIV,5.0,1.0,1388.14,45.48
2024-09-01,9093-FPDLG,16.0,0.0,1102.34,19.63
2024-09-01,0541-FITGH,6.0,0.0,405.99,41.96
2024-09-01,6985-HAYWX,9.0,0.0,1086.71,22.06
2024-09-01,7508-KBIMB,9.0,1.0,510.39,38.51
2024-09-01,6838-HVLXG,17.0,0.0,1031.28,13.23
2024-09-01,2277-DJJDL,20.0,1.0,1401.59,6.6
2024-09-01,1897-OKVMW,9.0,0.0,943.81,28.09
2024-09-01,5485-ITNPC,6.0,0.0,322.37,48.88
2024-09-01,0233-FTHAV,7.0,0.0,409.4,33.38
2024-09-01,4644-PIZRT,5.0,0.0,872.03,14.9
2024-09-01,8922-NPKBJ,17.0,0.0,1228.56,44.62
2024-09-01,2740-TVLFN,8.0,1.0,1385.61,42.05
2024-09-01,7771-CFQRQ,16.0,0.0,1292.7,12.52
2024-09-01,9512-PHSMG,12.0,0.0,139.76,30.48
2024-09-01,6963-EZQEE,6.0,0.0,1473.21,27.39
2024-09-01,2452-KDRRH,5.0,0.0,1200.61,10.04
2024-09-01,2004-OCQXK,18.0,1.0,306.31,37.55
2024-09-01,5027-QPKTE,5.0,0.0,448.16,14.92
2024-09-01,4146-SVFUD,9.0,0.0,538.16,11.52
2024-09-01,1564-HJUVY,20.0,1.0,917.7,22.53
2024-09-01,3617-XLSGQ,20.0,1.0,381.67,22.69
2024-09-01,7517-LDMPS,11.0,1.0,699.94,24.67
2024-09-01,7244-KXYZN,9.0,1.0,482.0,39.29
2024-09-01,5226-NOZFC,19.0,1.0,691.71,15.09
2024-09-01,2672-HUYVI,5.0,0.0,1384.71,39.56
2024-09-01,1400-WIVLL,11.0,1.0,735.54,38.11
2024-09-01,7508-MYBOG,15.0,0.0,1362.86,22.63
2024-09-01,8148-NLEGT,18.0,1.0,930.68,29.08
2024-09-01,0148-DCDOS,11.0,0.0,1053.42,9.36
2024-09-01,8347-GDTMP,5.0,1.0,1484.66,20.97
2024-09-01,9992-RRAMN,20.0,1.0,1393.4,25.89
2024-09-01,6746-WAUWT,19.0,0.0,867.86,33.44
2024-09-01,0310-MVLET,18.0,0.0,1015.39,44.87
2024-09-01,0428-IKYCP,6.0,1.0,844.92,10.33
2024-09-01,4550-VBOFE,8.0,0.0,254.05,15.91
2024-09-01,2187-PKZAY,10.0,0.0,796.29,43.98
2024-09-01,4003-OCTMP,9.0,0.0,1204.29,24.42
2024-09-01,6652-YFFJO,17.0,0.0,864.7,41.41
2024-09-01,7225-IILWY,6.0,0.0,262.87,42.11
2024-09-01,5248-RPYWW,19.0,1.0,829.66,32.65
2024-09-01,7923-IYJWY,6.0,0.0,1098.6,45.23
2024-09-01,3170-GWYKC,12.0,1.0,1080.69,8.87
2024-09-01,5696-QURRL,14.0,0.0,266.53,21.3
2024-09-01,7409-KIUTL,5.0,0.0,1387.33,9.63
2024-09-01,9830-ECLEN,8.0,0.0,1063.78,27.47
2024-09-01,1732-VHUBQ,10.0,0.0,953.95,49.98
2024-09-01,0495-RVCBF,14.0,0.0,1485.13,39.37
2024-09-01,2668-TZSPS,20.0,0.0,324.12,10.17
2024-09-01,7854-EDSSA,9.0,1.0,1108.95,22.83
2024-09-01,8869-TORSS,16.0,0.0,804.75,43.19
2024-09-01,7446-SFAOA,9.0,0.0,1133.28,44.94
2024-09-01,9522-ZSINC,13.0,1.0,908.55,34.2
2024-09-01,8234-GSZYK,15.0,1.0,998.11,30.58
2024-09-01,6505-OZNPG,15.0,0.0,766.35,47.85
2024-09-01,6164-HAQTX,13.0,0.0,1314.18,36.45
2024-09-01,0679-IDSTG,8.0,0.0,1291.47,14.65
2024-09-01,7765-LWVVH,20.0,0.0,321.41,26.45
2024-09-01,1658-TJVOA,17.0,1.0,1152.51,25.56
2024-09-01,0953-LGOVU,20.0,1.0,1213.73,42.13
2024-09-01,2115-BFTIW,7.0,0.0,113.03,28.81
2024-09-01,4692-NNQRU,15.0,0.0,819.38,16.55
2024-09-01,7742-MYPGI,7.0,1.0,1493.44,39.93
2024-09-01,0611-DFXKO,9.0,0.0,644.17,27.81
2024-09-01,7780-OTDSO,17.0,1.0,1435.04,12.6
2024-09-01,9619-GSATL,17.0,0.0,974.69,36.18
2024-09-01,5622-UEJFI,17.0,0.0,1013.72,7.32
2024-09-01,9747-DDZOS,13.0,0.0,900.69,7.31
2024-09-01,0674-DGMAQ,19.0,0.0,266.38,47.12
2024-09-01,6203-HBZPA,6.0,0.0,337.69,40.37
2024-09-01,0484-FFVBJ,13.0,1.0,382.44,22.86
2024-09-01,0301-FIDRB,7.0,0.0,1128.27,27.28
2024-09-01,4139-JPIAM,9.0,0.0,631.28,23.87
2024-09-01,2181-TIDSV,12.0,1.0,1299.93,35.91
2024-09-01,2761-XECQW,19.0,0.0,313.16,26.44
2024-09-01,1936-CZAKF,17.0,0.0,1405.69,34.73
2024-09-01,9453-PATOS,13.0,0.0,1019.98,16.03
2024-09-01,0564-JJHGS,11.0,0.0,935.74,43.64
2024-09-01,3348-CFRNX,18.0,0.0,1184.25,21.52
2024-09-01,4402-FTBXC,19.0,1.0,1370.92,13.98
2024-09-01,1428-GTBJJ,12.0,0.0,1120.84,43.24
2024-09-01,2931-XIQBR,8.0,0.0,174.61,28.71
2024-09-01,0106-UGRDO,19.0,0.0,849.67,7.45
2024-09-01,5542-TBBWB,12.0,1.0,577.47,9.54
2024-09-01,1930-QPBVZ,5.0,0.0,896.35,10.87
2024-09-01,2606-PKWJB,15.0,0.0,1019.47,41.1
2024-09-01,5322-ZSMZY,12.0,0.0,555.39,48.86
2024-09-01,8059-UDZFY,14.0,0.0,520.84,45.55
2024-09-01,7740-BTPUX,14.0,0.0,1364.0,23.49
2024-09-01,5220-AGAAX,20.0,1.0,1303.96,5.01
2024-09-01,0208-BPQEJ,11.0,0.0,803.45,40.53
2024-09-01,9435-JMLSX,18.0,0.0,1158.61,43.84
2024-09-01,3352-ALMCK,13.0,0.0,1367.09,39.33
2024-09-01,5312-IRCFR,19.0,0.0,636.82,49.26
2024-09-01,5294-IMHHT,7.0,1.0,577.62,48.53
2024-09-01,8802-UNOJF,10.0,0.0,852.88,43.75
2024-09-01,6313-GIDIT,8.0,1.0,1196.82,8.43
2024-09-01,6176-YJWAS,10.0,0.0,1345.5,5.65
2024-09-01,5310-NOOVA,20.0,0.0,1301.46,7.59
2024-09-01,4526-EXKKN,11.0,0.0,773.43,41.86
2024-09-01,5311-IHLEI,7.0,1.0,1075.73,44.73
2024-09-01,3987-KQDDU,7.0,0.0,1199.15,35.99
2024-09-01,3404-JNXAX,10.0,0.0,850.85,8.87
2024-09-01,5131-PONJI,10.0,0.0,286.62,30.85
2024-09-01,2845-AFFTX,19.0,0.0,109.7,32.37
2024-09-01,3489-VSFRD,10.0,1.0,806.41,31.55
2024-09-01,3345-JHUEO,15.0,1.0,1049.3,26.49
2024-09-01,5815-HGGHV,8.0,0.0,802.42,27.81
2024-09-01,5260-UMPWX,10.0,1.0,369.76,23.47
2024-09-01,2249-YPRNG,8.0,0.0,476.86,30.87
2024-09-01,7410-YTJIK,8.0,0.0,1457.16,37.48
2024-09-01,4626-GYCZP,13.0,0.0,688.17,15.25
2024-09-01,5649-RXQTV,20.0,1.0,586.26,47.6
2024-09-01,2674-MIAHT,20.0,0.0,609.66,42.4
2024-09-01,2576-HXMPA,5.0,0.0,1092.44,39.48
2024-09-01,7587-AOVVU,12.0,0.0,1476.01,31.87
2024-09-01,5590-BYNII,13.0,0.0,649.1,36.95
2024-09-01,6898-MDLZW,15.0,0.0,509.05,26.09
2024-09-01,3237-AJGEH,6.0,1.0,1036.25,24.09
2024-09-01,4707-YNOQA,13.0,0.0,860.29,42.98
2024-09-01,9357-UJRUN,20.0,0.0,926.14,25.84
2024-09-01,1591-NFNLQ,18.0,0.0,1264.66,38.56
2024-09-01,8648-PFRMP,14.0,1.0,714.55,9.74
2024-09-01,7663-CUXZB,17.0,0.0,350.69,38.21
2024-09-01,0258-NOKBL,10.0,0.0,998.34,45.0
2024-09-01,1163-VIPRI,7.0,0.0,268.59,42.89
2024-09-01,2815-CPTUL,11.0,0.0,466.11,41.42
2024-09-01,9348-ROUAI,6.0,0.0,457.34,14.55
2024-09-01,9443-JUBUO,20.0,1.0,858.32,28.83
2024-09-01,0596-BQCEQ,5.0,1.0,1319.71,20.2
2024-09-01,1481-ZUWZA,10.0,0.0,697.3,19.1
2024-09-01,3043-TYBNO,7.0,0.0,1378.63,32.16
2024-09-01,4830-FAXFM,13.0,0.0,993.5,10.4
2024-09-01,5906-BFOZT,8.0,0.0,1467.02,42.07
2024-09-01,2960-NKRSO,17.0,0.0,517.47,38.07
2024-09-01,8996-ZROXE,13.0,1.0,1349.65,40.87
2024-09-01,5598-IKHQQ,5.0,0.0,187.4,17.1
2024-09-01,0397-ZXWQF,6.0,0.0,1452.19,6.74
2024-09-01,5266-PFRQK,17.0,0.0,616.87,19.57
2024-09-01,4674-HGNUA,9.0,0.0,1169.22,21.5
2024-09-01,6765-MBQNU,6.0,1.0,841.05,32.05
2024-09-01,9786-IJYDL,14.0,0.0,303.24,33.25
2024-09-01,1303-SRDOK,17.0,0.0,1108.15,46.18
2024-09-01,3769-MHZNV,10.0,1.0,1109.69,32.12
2024-09-01,6295-OSINB,17.0,0.0,1100.04,37.63
2024-09-01,3308-MHOOC,17.0,0.0,744.05,20.79
2024-09-01,2309-OSFEU,7.0,0.0,913.89,25.99
2024-09-01,2207-QPJED,6.0,0.0,593.26,31.15
2024-09-01,4177-JPDFU,6.0,0.0,327.3,9.16
2024-09-01,2239-CFOUJ,8.0,0.0,792.07,33.77
2024-09-01,8046-DNVTL,16.0,0.0,1430.6,25.09
2024-09-01,2209-XADXF,15.0,0.0,129.2,5.53
2024-09-01,6620-JDYNW,11.0,0.0,532.02,46.04
2024-09-01,1891-FZYSA,16.0,0.0,807.7,21.04
2024-09-01,4770-UEZOX,16.0,0.0,245.59,40.04
2024-09-01,1038-RQOST,17.0,0.0,315.11,23.3
2024-09-01,7613-LLQFO,5.0,0.0,101.11,43.45
2024-09-01,4568-TTZRT,20.0,0.0,1032.22,27.24
2024-09-01,9513-DXHDA,10.0,1.0,1483.4,17.21
2024-09-01,2640-PMGFL,6.0,0.0,324.7,11.7
2024-09-01,3801-HMYNL,15.0,0.0,1194.31,26.82
2024-09-01,0516-QREYC,5.0,1.0,622.2,21.78
2024-09-01,9685-WKZGT,14.0,0.0,577.43,16.53
2024-09-01,6022-UGGSO,11.0,0.0,357.02,28.0
2024-09-01,8084-OIVBS,10.0,1.0,370.44,20.28
2024-09-01,8896-BQTTI,14.0,0.0,1152.12,40.41
2024-09-01,3865-QBWSJ,10.0,0.0,249.76,18.45
2024-09-01,3352-RICWQ,6.0,0.0,575.71,20.46
2024-09-01,2160-GPFXD,5.0,0.0,421.63,24.9
2024-09-01,2065-MMKGR,19.0,0.0,1342.37,39.35
2024-09-01,5857-TYBCJ,11.0,1.0,718.13,47.7
2024-09-01,1498-NHTLT,14.0,0.0,1029.4,23.93
2024-09-01,4484-CGXFK,20.0,1.0,1286.94,8.3
2024-09-01,1402-PTHGN,17.0,0.0,434.89,49.89
2024-09-01,4176-RELJR,12.0,0.0,366.73,45.28
2024-09-01,6214-EDAKZ,14.0,0.0,884.4,6.88
2024-09-01,5199-FPUSP,12.0,0.0,556.34,45.02
2024-09-01,6377-KSLXC,15.0,0.0,966.8,48.15
2024-09-01,1796-JANOW,13.0,0.0,1315.57,26.37
2024-09-01,0238-WHBIQ,9.0,0.0,1051.92,29.21
2024-09-01,8735-NBLWT,20.0,1.0,1128.37,7.4
2024-09-01,6651-RLGGM,19.0,0.0,819.94,29.25
2024-09-01,6127-ISGTU,18.0,1.0,1230.92,17.79
2024-09-01,1614-JBEBI,6.0,1.0,720.16,24.44
2024-09-01,8740-XLHDR,7.0,0.0,770.8,34.75
2024-09-01,1208-DNHLN,11.0,0.0,1272.81,13.4
2024-09-01,1761-AEZZR,17.0,0.0,1304.54,30.96
2024-09-01,3923-CSIHK,9.0,1.0,111.13,38.16
2024-09-01,5696-EXCYS,16.0,1.0,1241.09,31.59
2024-09-01,5795-KTGUD,13.0,0.0,884.16,29.56
2024-09-01,7120-RFMVS,11.0,1.0,155.88,26.36
2024-09-01,7924-GJZFI,5.0,0.0,531.46,12.29
2024-09-01,4702-HDRKD,15.0,0.0,362.58,27.38
2024-09-01,8512-WIWYV,11.0,1.0,190.99,29.93
2024-09-01,5897-ZYEKH,15.0,0.0,133.79,43.06
2024-09-01,5456-ITGIC,14.0,0.0,999.46,28.46
2024-09-01,7317-GGVPB,9.0,0.0,1446.01,9.53
2024-09-01,1406-PUQVY,6.0,0.0,774.12,35.22
2024-09-01,1322-AGOQM,18.0,1.0,972.93,49.93
2024-09-01,3677-IYRBF,10.0,1.0,407.32,13.44
2024-09-01,5692-FPTAH,12.0,0.0,471.02,38.81
2024-09-01,9114-AAFQH,7.0,0.0,646.47,40.78
2024-09-01,8715-KKTFG,16.0,0.0,556.12,8.2
2024-09-01,1550-LOAHA,20.0,1.0,1225.22,36.07
2024-09-01,1728-BQDMA,12.0,0.0,1480.89,6.1
2024-09-01,0268-QKIWO,20.0,0.0,1362.47,36.18
2024-09-01,0876-WDUUZ,16.0,0.0,1190.25,34.39
2024-09-01,5117-ZSMHQ,6.0,0.0,410.5,31.22
2024-09-01,5151-HQRDG,8.0,0.0,346.07,46.42
2024-09-01,0960-HUWBM,16.0,0.0,649.48,42.54
2024-09-01,6465-GSRCL,17.0,1.0,1366.98,12.13
2024-09-01,0617-FHSGK,9.0,0.0,1010.59,38.04
2024-09-01,0263-FJTQO,14.0,0.0,1498.87,18.72
2024-09-01,7319-ZNRTR,14.0,1.0,264.55,46.75
2024-09-01,2858-MOFSQ,12.0,0.0,1417.57,29.7
2024-09-01,7503-EPSZW,13.0,1.0,856.16,30.06
2024-09-01,7089-XXAYG,14.0,1.0,850.15,40.04
2024-09-01,8118-LSUEL,20.0,1.0,1178.2,36.76
2024-09-01,8070-AAWZP,19.0,0.0,239.91,9.56
2024-09-01,1666-JXLKU,19.0,0.0,707.8,43.11
2024-09-01,7855-DIWPO,20.0,0.0,264.0,49.68
2024-09-01,5133-POWUA,14.0,0.0,1252.35,48.7
2024-09-01,5652-MSDEY,14.0,0.0,1174.05,44.75
2024-09-01,7005-CCBKV,8.0,0.0,575.21,26.97
2024-09-01,1810-BOHSY,7.0,0.0,1042.15,18.59
2024-09-01,1784-BXEFA,20.0,0.0,193.86,43.82
2024-09-01,7351-MHQVU,20.0,0.0,408.76,49.83
2024-09-01,9224-VTYID,18.0,0.0,241.05,34.16
2024-09-01,9500-IWPXQ,18.0,1.0,1248.64,6.84
2024-09-01,5762-TJXGK,14.0,1.0,757.56,34.14
2024-09-01,4504-YOULA,13.0,0.0,1066.52,16.56
2024-09-01,5569-IDSEY,5.0,0.0,1143.56,41.97
2024-09-01,4250-FDVOU,18.0,1.0,1175.16,21.55
2024-09-01,7284-ZZLOH,17.0,1.0,966.51,8.34
2024-09-01,5277-ZLOOR,9.0,0.0,813.16,9.0
2024-09-01,2141-RRYGO,17.0,1.0,1183.22,36.57
2024-09-01,1777-JYQPJ,9.0,1.0,1230.58,47.52
2024-09-01,6376-GAHQE,18.0,0.0,541.2,18.26
2024-09-01,3401-URHDA,6.0,0.0,580.85,18.92
2024-09-01,1599-EAHXY,10.0,0.0,224.2,16.1
2024-09-01,8631-XVRZL,10.0,1.0,846.3,20.61
2024-09-01,5052-PNLOS,20.0,0.0,427.06,7.87
2024-09-01,3853-LYGAM,8.0,0.0,688.62,48.2
2024-09-01,6979-ZNSFF,9.0,0.0,871.22,31.06
2024-09-01,5751-USDBL,20.0,0.0,648.83,20.33
2024-09-01,5680-LQOGP,15.0,0.0,1022.12,32.44
2024-09-01,2386-LAHRK,8.0,0.0,622.21,14.81
2024-09-01,8189-DUKMV,10.0,0.0,357.18,8.11
2024-09-01,6032-IGALN,19.0,0.0,778.08,46.42
2024-09-01,9931-DCEZH,9.0,0.0,1006.86,13.21
2024-09-01,1898-JSNDC,14.0,0.0,226.24,27.65
2024-09-01,0315-LVCRK,16.0,0.0,276.98,41.1
2024-09-01,3911-RSNHI,9.0,0.0,412.39,40.82
2024-09-01,2410-CIYFZ,13.0,0.0,824.66,9.07
2024-09-01,4248-HCETZ,9.0,0.0,1105.01,45.91
2024-09-01,5505-OVWQW,5.0,1.0,829.3,48.0
2024-09-01,7271-AJDTL,5.0,0.0,1403.9,46.59
2024-09-01,1867-TJHTS,19.0,0.0,338.77,40.06
2024-09-01,0516-WJVXC,14.0,0.0,1039.03,10.14
2024-09-01,9174-FKWZE,19.0,0.0,1362.57,30.43
2024-09-01,6860-YRJZP,8.0,0.0,812.81,26.07
2024-09-01,4429-WYGFR,15.0,0.0,1232.45,9.55
2024-09-01,2817-LVCPP,16.0,0.0,1359.71,18.48
2024-09-01,5038-ETMLM,10.0,0.0,1054.29,16.1
2024-09-01,5056-FIMPT,9.0,0.0,163.86,31.02
2024-09-01,4521-WFJAI,5.0,1.0,1128.47,28.16
2024-09-01,6569-KTMDU,10.0,0.0,918.72,18.94
2024-09-01,8809-RIHDD,9.0,1.0,875.5,45.89
2024-09-01,8809-XKHMD,16.0,0.0,1032.07,8.66
2024-09-01,0396-YCHWO,18.0,0.0,923.53,15.65
2024-09-01,0867-LDTTC,5.0,0.0,322.29,27.23
2024-09-01,4822-NGOCH,10.0,0.0,1030.8,40.28
2024-09-01,9391-DXGGG,5.0,0.0,1394.9,35.98
2024-09-01,9844-FELAJ,8.0,0.0,301.51,18.43
2024-09-01,2122-SZZZD,18.0,0.0,1040.51,38.91
2024-09-01,5307-DZCVC,12.0,1.0,596.57,36.69
2024-09-01,3148-AOIQT,9.0,0.0,441.64,40.43
2024-09-01,8679-JOEVF,6.0,1.0,1221.56,27.25
2024-09-01,8395-ETZKQ,7.0,0.0,410.69,40.73
2024-09-01,6692-YQHXC,9.0,0.0,953.6,48.13
2024-09-01,3889-VWBID,18.0,0.0,1156.54,19.58
2024-09-01,5222-JCXZT,15.0,0.0,1424.05,15.45
2024-09-01,9754-CLVZW,13.0,0.0,723.49,29.16
2024-09-01,1432-FPAXX,6.0,0.0,1461.42,6.17
2024-09-01,2739-CCZMB,9.0,0.0,741.48,44.02
2024-09-01,7080-TNUWP,7.0,0.0,1389.41,27.07
2024-09-01,0496-AHOOK,19.0,0.0,192.24,8.32
2024-09-01,8336-TAVKX,6.0,1.0,533.04,20.67
2024-09-01,2468-SJFLM,8.0,1.0,434.74,36.99
2024-09-01,3181-VTHOE,20.0,1.0,588.59,22.98
2024-09-01,7168-HDQHG,20.0,0.0,624.7,18.72
2024-09-01,4803-AXVYP,17.0,0.0,480.29,43.43
2024-09-01,3884-HCSWG,8.0,0.0,1001.69,6.74
2024-09-01,4567-AKPIA,12.0,0.0,215.78,47.9
2024-09-01,5077-DXTCG,15.0,0.0,493.98,24.01
2024-09-01,1142-WACZW,12.0,1.0,1210.16,47.73
2024-09-01,7901-HXJVA,7.0,0.0,451.47,49.44
2024-09-01,5649-ANRML,6.0,0.0,1282.05,40.86
2024-09-01,4892-VLANZ,12.0,0.0,1470.67,18.91
2024-09-01,5924-IFQTT,5.0,0.0,489.91,49.19
2024-09-01,7968-QUXNS,14.0,1.0,1064.49,38.29
2024-09-01,2919-HBCJO,8.0,0.0,520.92,8.72
2024-09-01,4236-XPXAV,13.0,1.0,1324.65,27.08
2024-09-01,8903-WMRNW,11.0,0.0,1052.27,42.81
2024-09-01,2452-SNHFZ,17.0,0.0,1396.91,34.49
2024-09-01,3629-WEAAM,8.0,0.0,964.53,7.09
2024-09-01,6029-CSMJE,18.0,0.0,1279.96,17.39
2024-09-01,7993-NQLJE,7.0,0.0,782.43,49.16
2024-09-01,9909-DFRJA,18.0,0.0,1303.13,10.68
2024-09-01,9099-FTUHS,17.0,1.0,1108.01,21.35
2024-09-01,0581-BXBUB,14.0,0.0,1360.18,49.23
2024-09-01,4962-CHQPW,6.0,0.0,862.31,19.66
2024-09-01,9467-ROOLM,11.0,1.0,911.07,39.84
2024-09-01,3030-YZADT,16.0,0.0,1412.67,36.43
2024-09-01,7410-KTVFV,10.0,0.0,766.71,23.66
2024-09-01,5150-ITWWB,12.0,1.0,1191.0,45.71
2024-09-01,2253-KPMNB,14.0,1.0,307.75,23.51
2024-09-01,1345-ZUKID,14.0,0.0,195.67,41.98
2024-09-01,6429-SHBCB,11.0,0.0,600.37,35.38
2024-09-01,9281-OFDMF,20.0,0.0,613.98,39.38
2024-09-01,2603-HVKCG,6.0,1.0,910.27,18.14
2024-09-01,1834-WULEG,5.0,1.0,1269.93,24.63
2024-09-01,9097-ZUBYC,7.0,1.0,1018.06,24.37
2024-09-01,5148-ORICT,17.0,1.0,727.82,37.97
2024-09-01,4893-GYUJU,6.0,0.0,431.26,41.3
2024-09-01,4578-PHJYZ,9.0,0.0,1004.71,26.22
2024-09-01,7272-QDCKA,12.0,0.0,465.16,25.3
2024-09-01,8908-SLFCJ,5.0,1.0,354.85,19.38
2024-09-01,8393-DLHGA,13.0,0.0,1449.42,7.83
2024-09-01,9766-HGEDE,14.0,0.0,1329.88,33.04
2024-09-01,6968-MHOMU,5.0,0.0,456.78,6.67
2024-09-01,7395-IGJOS,10.0,0.0,990.27,48.14
2024-09-01,5044-XDPYX,9.0,0.0,243.94,44.88
2024-09-01,1814-WFGVS,11.0,0.0,269.78,32.6
2024-09-01,2834-SPCJV,16.0,1.0,175.97,37.27
2024-09-01,3721-WKIIL,13.0,0.0,606.81,31.63
2024-09-01,6734-CKRSM,9.0,0.0,195.0,46.34
2024-09-01,1265-ZFOSD,14.0,1.0,1121.68,9.21
2024-09-01,6568-POCUI,7.0,1.0,438.04,40.71
2024-09-01,7890-VYYWG,20.0,0.0,1252.95,32.48
2024-09-01,5197-LQXXH,5.0,0.0,1283.26,27.61
2024-09-01,9907-SWKKF,15.0,1.0,905.77,37.98
2024-09-01,3457-PQBYH,19.0,0.0,1465.57,8.61
2024-09-01,7682-AZNDK,16.0,1.0,1370.7,23.27
2024-09-01,0587-DMGBH,9.0,0.0,1357.97,18.86
2024-09-01,5384-ZTTWP,19.0,1.0,830.17,48.37
2024-09-01,3745-HRPHI,16.0,0.0,993.97,15.75
2024-09-01,7636-OWBPG,14.0,0.0,700.87,34.99
2024-09-01,1231-YNDEK,11.0,0.0,1170.56,38.39
2024-09-01,1407-DIGZV,18.0,0.0,205.38,33.34
2024-09-01,6397-JNZZG,17.0,1.0,1149.44,18.14
2024-09-01,0570-BFQHT,15.0,0.0,744.6,12.74
2024-09-01,4393-OBCRR,10.0,0.0,1232.4,10.9
2024-09-01,3523-QRQLL,17.0,0.0,553.93,29.32
2024-09-01,8564-LDKFL,18.0,0.0,1299.78,37.63
2024-09-01,3696-DFHHB,14.0,0.0,579.05,23.54
2024-09-01,0895-DQHEW,13.0,0.0,1390.14,31.05
2024-09-01,4717-GHADL,20.0,0.0,819.8,36.37
2024-09-01,5501-TVMGM,17.0,0.0,835.66,13.94
2024-09-01,5879-HMFFH,12.0,0.0,438.7,25.14
2024-09-01,6772-WFQRD,9.0,1.0,473.54,19.14
2024-09-01,3810-DVDQQ,18.0,1.0,291.27,32.31
2024-09-01,6972-SNKKW,16.0,0.0,874.74,42.57
2024-09-01,3694-GLTJM,12.0,0.0,698.82,21.68
2024-09-01,8550-XSXUQ,5.0,0.0,1206.36,42.7
2024-09-01,8149-RSOUN,16.0,0.0,1285.38,35.13
2024-09-01,9055-MOJJJ,7.0,0.0,735.64,23.54
2024-09-01,4359-INNWN,15.0,1.0,740.91,14.74
2024-09-01,0585-EGDDA,5.0,0.0,519.03,48.62
2024-09-01,4032-RMHCI,12.0,1.0,274.9,6.48
2024-09-01,0549-CYCQN,8.0,1.0,380.11,30.42
2024-09-01,3481-JHUZH,20.0,0.0,1110.68,25.1
2024-09-01,7250-EQKIY,14.0,0.0,952.56,7.22
2024-09-01,3594-IVHJZ,10.0,0.0,942.26,46.16
2024-09-01,6869-FGJJC,5.0,1.0,512.97,14.98
2024-09-01,3896-ZVNET,11.0,1.0,149.47,47.66
2024-09-01,8205-VSLRB,19.0,0.0,695.47,40.02
2024-09-01,5960-MVTUK,17.0,0.0,1381.94,7.3
2024-09-01,6817-WTYHE,5.0,0.0,852.53,16.39
2024-09-01,3082-VQXNH,7.0,0.0,274.78,27.27
2024-09-01,4013-UBXWQ,9.0,1.0,198.48,34.32
2024-09-01,4931-TRZWN,18.0,0.0,838.09,44.95
2024-09-01,0750-EKNGL,15.0,0.0,1119.5,5.07
2024-09-01,7669-LCRSD,8.0,0.0,1057.64,43.48
2024-09-01,3567-PQTSO,17.0,0.0,163.44,37.36
2024-09-01,5519-NPHVG,14.0,0.0,1148.68,10.61
2024-09-01,8043-PNYSD,16.0,0.0,629.2,8.34
2024-09-01,9938-EKRGF,7.0,0.0,618.0,22.05
2024-09-01,2703-AMTUL,18.0,1.0,240.66,46.49
2024-09-01,0928-JMXNP,8.0,0.0,1186.14,32.41
2024-09-01,8173-RXAYP,9.0,1.0,1368.95,7.92
2024-09-01,4825-XJGDM,11.0,1.0,308.59,44.74
2024-09-01,5402-HTOTQ,5.0,1.0,327.2,39.91
2024-09-01,6734-JDTTV,15.0,0.0,1231.59,24.61
2024-09-01,7850-THJMU,9.0,0.0,1214.17,39.5
2024-09-01,3890-RTCMS,7.0,1.0,186.46,14.11
2024-09-01,8849-GYOKR,6.0,0.0,1333.0,22.9
2024-09-01,3148-BLQJT,13.0,0.0,625.96,47.91
2024-09-01,3717-FDJFU,18.0,0.0,216.5,15.25
2024-09-01,3665-JATSN,11.0,0.0,314.39,13.18
2024-09-01,7966-YOTQW,16.0,1.0,1131.05,19.06
2024-09-01,0461-CVKMU,20.0,1.0,103.1,45.04
2024-09-01,8806-EAGWC,15.0,0.0,132.6,34.06
2024-09-01,8853-TZDGH,18.0,1.0,810.45,40.53
